1	1	red	red	congurent	mixed	r	2	matt	2_matt	2025-10-01_08:58:48	1	34.07855486869812	34.06981897354126	34.09459710121155	34.70826077461243	36.11134576797485	r	1	0.6136636734008789	36.11137008666992	37.36141633987427	1.25
1	1	%$!@	yellow	symbol	mixed	y	2	matt	2_matt	2025-10-01_08:58:48	2	37.36187171936035	34.06981897354126	37.37843465805054	37.98480772972107	39.39480495452881	r	0	0.6063730716705322	39.394837379455566	40.89491057395935	1.5
1	1	%$!@	green	symbol	mixed	g	2	matt	2_matt	2025-10-01_08:58:48	3	40.89533972740173	34.06981897354126	40.91149616241455	41.27579617500305	42.92781186103821	r	0	0.364300012588501	42.9278359413147	43.97790884971619	1.05
1	1	song	green	neutral	mixed	g	2	matt	2_matt	2025-10-01_08:58:48	4	43.97833585739136	34.06981897354126	43.99446940422058	44.30389952659607	46.01123833656311	r	0	0.3094301223754883	46.01126217842102	47.26132583618164	1.25
1	1	hotel	green	neutral	mixed	g	2	matt	2_matt	2025-10-01_08:58:48	5	47.26176309585571	34.06981897354126	47.27843642234802	47.526824951171875	49.29469132423401	r	0	0.24838852882385254	49.294721364974976	50.49474573135376	1.2
1	1	%$!@	red	symbol	mixed	r	2	matt	2_matt	2025-10-01_08:58:48	6	50.49517893791199	34.06981897354126	50.51134753227234	50.790934324264526	52.528220891952515	g	0	0.2795867919921875	52.528311014175415	53.72832655906677	1.2
1	1	hotel	yellow	neutral	mixed	y	2	matt	2_matt	2025-10-01_08:58:48	7	53.728761196136475	34.06981897354126	53.7443528175354	54.21393847465515	55.76109600067139	g	0	0.469585657119751	55.761120557785034	56.93615794181824	1.175
1	1	top	blue	neutral	mixed	b	2	matt	2_matt	2025-10-01_08:58:48	8	56.93658757209778	34.06981897354126	56.944427728652954	57.300904989242554	58.960994482040405	g	0	0.3564772605895996	58.961018800735474	60.28608703613281	1.325
1	1	%$!@	yellow	symbol	mixed	y	2	matt	2_matt	2025-10-01_08:58:48	9	60.286587953567505	34.06981897354126	60.294689416885376	None	62.31127452850342	None	None	None	62.31130385398865	63.68637418746948	1.375
1	1	%$!@	yellow	symbol	mixed	y	2	matt	2_matt	2025-10-01_08:58:48	10	63.687262773513794	34.06981897354126	63.694398641586304	64.03689312934875	65.71140623092651	r	0	0.34249448776245117	65.71145009994507	67.21147680282593	1.5
1	1	green	yellow	incongurent	mixed	y	2	matt	2_matt	2025-10-01_08:58:48	11	67.2119870185852	34.06981897354126	67.22767734527588	67.58393716812134	69.24459195137024	g	0	0.356259822845459	69.2446517944336	70.49466466903687	1.25
1	1	credit	yellow	neutral	mixed	y	2	matt	2_matt	2025-10-01_08:58:48	12	70.49508213996887	34.06981897354126	70.51098155975342	70.92701601982117	72.52774620056152	y	1	0.416034460067749	72.52779054641724	73.77783441543579	1.25
1	1	green	green	congurent	mixed	g	2	matt	2_matt	2025-10-01_08:58:48	13	73.7783272266388	34.06981897354126	73.79442596435547	74.1960232257843	75.81101489067078	b	0	0.401597261428833	75.81104016304016	76.9360704421997	1.125
1	1	blue	red	incongurent	mixed	r	2	matt	2_matt	2025-10-01_08:58:48	14	76.93650913238525	34.06981897354126	76.94421744346619	77.38495802879333	78.96086001396179	y	0	0.44074058532714844	78.96088433265686	80.08591365814209	1.125
1	1	hotel	red	neutral	mixed	r	2	matt	2_matt	2025-10-01_08:58:48	15	80.08635306358337	34.06981897354126	80.09396409988403	80.62500262260437	82.11086797714233	g	0	0.5310385227203369	82.11089706420898	83.33591628074646	1.225
1	1	green	green	congurent	mixed	g	2	matt	2_matt	2025-10-01_08:58:48	16	83.33634924888611	34.06981897354126	83.34412670135498	83.63406896591187	85.36106538772583	r	0	0.28994226455688477	85.36112689971924	86.56115865707397	1.2
1	1	yellow	green	incongurent	mixed	g	2	matt	2_matt	2025-10-01_08:58:48	17	86.56162190437317	34.06981897354126	86.57769250869751	86.88658404350281	88.59433913230896	g	1	0.30889153480529785	88.59438586235046	89.81941318511963	1.225
1	1	red	blue	incongurent	mixed	b	2	matt	2_matt	2025-10-01_08:58:48	18	89.81988334655762	34.06981897354126	89.82743310928345	90.228098154068	91.84395480155945	y	0	0.4006650447845459	91.84397840499878	93.16902184486389	1.325
1	1	blue	blue	congurent	mixed	b	2	matt	2_matt	2025-10-01_08:58:48	19	93.16955709457397	34.06981897354126	93.177574634552	93.64619827270508	95.19430637359619	b	1	0.46862363815307617	95.19438004493713	96.24441123008728	1.05
1	1	blue	blue	congurent	mixed	b	2	matt	2_matt	2025-10-01_08:58:48	20	96.24483680725098	34.06981897354126	96.26047110557556	97.10220789909363	98.27754759788513	y	0	0.8417367935180664	98.277596950531	99.47766256332397	1.2
1	1	yellow	blue	incongurent	mixed	b	2	matt	2_matt	2025-10-01_08:58:48	21	99.47808408737183	34.06981897354126	99.49407815933228	99.86013627052307	101.51074075698853	g	0	0.3660581111907959	101.51079416275024	102.8608329296112	1.35
1	1	%$!@	green	symbol	mixed	g	2	matt	2_matt	2025-10-01_08:58:48	22	102.86130332946777	34.06981897354126	102.87739896774292	103.29016423225403	104.89395999908447	y	0	0.4127652645111084	104.89398455619812	106.14399909973145	1.25
1	1	red	red	congurent	mixed	r	2	matt	2_matt	2025-10-01_08:58:48	23	106.14450240135193	34.06981897354126	106.1608235836029	106.65619540214539	108.17766904830933	b	0	0.49537181854248047	108.17773365974426	109.60282921791077	1.425
